profession,token,weighted_score_unmasked,weighted_score_masked,weighted_score_diff_masked_minus_unmasked,count_topk_unmasked,count_topk_masked,doc_freq_unmasked,doc_freq_masked,mean_attr_unmasked,mean_attr_masked
professor,teaching,0.0,22.6543899923563,22.6543899923563,0.0,47.0,0.0,44.0,0.0,0.4820082977097085
professor,professor,36.53546494245529,49.006040796637535,12.470575854182243,53.0,66.0,52.0,63.0,0.6893483951406659,0.7425157696460233
professor,faculty,29.832020729780197,38.84270133078098,9.010680601000786,43.0,67.0,41.0,63.0,0.6937679239483767,0.5797418109071788
professor,focuses,49.34741726517677,45.78884395956993,-3.558573305606842,65.0,67.0,65.0,67.0,0.7591910348488734,0.6834155814861184
professor,studies,35.71144342422485,29.52893990278244,-6.182503521442413,53.0,49.0,52.0,47.0,0.6738008193249972,0.6026314265873968
professor,teaches,29.366401955485344,22.26942166686058,-7.0969802886247635,42.0,33.0,42.0,33.0,0.6992000465591749,0.6748309596018358
professor,phd,93.76171305775642,79.75840984284878,-14.003303214907646,113.0,110.0,111.0,107.0,0.8297496730774905,0.725076453116807
professor,interests,60.88373750448227,46.87391084432602,-14.00982666015625,106.0,96.0,106.0,96.0,0.5743748821177572,0.488269904628396
professor,received,26.93903061747551,0.0,-26.93903061747551,46.0,0.0,46.0,0.0,0.5856311003799024,0.0
psychologist,clinical,7.641587182879448,17.512294322252274,9.870707139372826,13.0,31.0,13.0,31.0,0.5878143986830344,0.564912720072654
psychologist,doctors,0.0,3.356609433889389,3.356609433889389,0.0,9.0,0.0,9.0,0.0,0.3729566037654876
psychologist,therapists,3.499175963923335,3.1869121342897415,-0.31226382963359356,3.0,3.0,3.0,3.0,1.166391987974445,1.0623040447632472
psychologist,therapy,5.571301773190498,5.215530171990395,-0.35577160120010376,12.0,13.0,10.0,10.0,0.4642751477658748,0.4011946286146457
psychologist,counselling,5.467470228672028,4.795404985547066,-0.6720652431249619,4.0,3.0,4.0,3.0,1.366867557168007,1.5984683285156889
psychologist,psychological,9.186571061611176,8.363358557224274,-0.8232125043869019,15.0,16.0,14.0,14.0,0.6124380707740784,0.5227099098265171
psychologist,psychotherapy,9.150987923145294,7.109216809272766,-2.041771113872528,9.0,8.0,8.0,8.0,1.0167764359050326,0.8886521011590958
psychologist,psychologist,58.61038947105408,56.352118372917175,-2.258271098136902,29.0,31.0,24.0,24.0,2.0210479127949683,1.8178102700941023
psychologist,depression,6.504246145486832,3.4773876070976257,-3.026858538389206,11.0,7.0,11.0,7.0,0.5912951041351665,0.4967696581568037
psychologist,experiences,8.306763797998428,0.0,-8.306763797998428,18.0,0.0,17.0,0.0,0.4614868776665793,0.0
